"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.644867208E0,-4.452546911E-2,-2.318051215E-2,-1.886428714E-2,5.362569228E-2
2.654865208E0,-5.087401042E-2,-4.116839531E-3,-4.820152223E-2,7.020327663E-2
2.664864208E0,-5.449482562E-2,-5.226188817E-3,-3.652638674E-2,6.581167068E-2
2.674862208E0,-4.651299253E-2,1.025485823E-2,-1.991269290E-2,5.162495453E-2
2.684860208E0,-7.341312641E-2,-9.358856943E-3,-2.440627813E-2,7.792779828E-2
2.694859208E0,-6.745190833E-2,-2.981878985E-3,-2.800290048E-2,7.309455503E-2
2.704857208E0,-3.958711177E-2,1.565358331E-2,-1.198971570E-2,4.422586767E-2
2.714855208E0,-6.037595512E-2,-2.300947881E-2,-3.010497451E-2,7.128114451E-2
2.724853208E0,-1.913422750E-2,-3.422589339E-2,-3.908863664E-2,5.536652377E-2
2.734852208E0,1.905803097E-2,3.633860660E-2,1.719783068E-2,4.449121548E-2
2.744850208E0,-5.108058158E-2,5.273206369E-2,8.966705203E-3,7.396146401E-2
2.754848208E0,-4.411144970E-2,2.653209049E-2,-4.521417975E-2,6.851345759E-2
2.764847208E0,-3.235953296E-2,4.368971013E-2,-3.562825441E-2,6.500232809E-2
2.774845208E0,-9.362285787E-2,9.648031450E-3,-2.859054565E-2,9.836535634E-2
2.784843208E0,-8.795562683E-2,1.120485947E-2,-2.814206421E-2,9.302535646E-2
2.794841208E0,-8.118729198E-2,4.973536567E-2,-1.242299438E-2,9.601725765E-2
2.804840208E0,-7.706659466E-2,-1.954961736E-3,-1.422101319E-2,7.839208572E-2
2.814838208E0,-4.795847906E-2,-1.803754795E-2,-3.293385744E-2,6.090983349E-2
2.824836208E0,-4.464535531E-2,-1.488228988E-2,-1.870992064E-2,5.064337502E-2
2.834835208E0,-3.449005734E-2,-2.623878181E-2,-2.110610962E-2,4.820275500E-2
2.844833208E0,1.170839153E-2,2.437234829E-2,-2.395078003E-2,3.612115250E-2
2.854831208E0,-3.562708497E-2,1.107928823E-2,-8.679606915E-3,3.830633613E-2
2.864829208E0,-7.850853631E-2,-2.900869466E-2,-1.227096677E-2,8.459120088E-2
2.874828208E0,-4.140466394E-2,-2.909361862E-2,-1.780594110E-2,5.364546932E-2
2.884826208E0,-7.133738313E-2,-4.452419460E-2,-1.630963862E-2,8.565880252E-2
